source,target,maxspeed,length,name,oneway
7134978142,7134978141,50,24.344,NONE,False
7134978142,7134978139,50,20.499,NONE,False
7134978143,1788784965,50,18.119,Rua Doutor Barbosa de Castro,True
7134978143,7134978144,50,18.468,NONE,False
7134978144,7134978142,50,5.313,NONE,False
7134978144,7134978143,50,18.468,NONE,False
7134978144,7134978138,50,30.221,NONE,False
7134978160,2247383077,50,37.813,NONE,False
7134978160,7134983117,50,89.58100000000002,NONE,False
7134978160,7134978174,50,60.818999999999996,NONE,False
7134978169,7134978170,50,15.043,NONE,False
7134978170,7134978169,50,15.043,NONE,False
7134978170,7134978173,50,26.207,NONE,False
7134978170,7134978173,50,25.843999999999998,NONE,False
7134978173,7134978174,50,5.358,NONE,False
7134978173,7134978170,50,25.844,NONE,False
7134978173,7134978170,50,26.207,NONE,False
7134978174,7134978173,50,5.358,NONE,False
7134978174,7134978160,50,60.818999999999996,NONE,False
7134978174,7134983090,50,52.442,NONE,False
3695911150,1278184335,50,21.654,Rua de Fernandes Tomás,True
3695911150,3696062489,50,41.638,Beco São Marçal,False
3387597048,2207402779,50,2.876,Rua do Infante Dom Henrique,False
3387597048,2262128243,50,8.031,Rua do Infante Dom Henrique,False
3387597048,2204347286,50,25.642000000000003,Travessa São Nicolau,False
3387597051,2207418932,50,4.902,Rua do Infante Dom Henrique,False
3387597051,2207402779,50,47.209,Rua do Infante Dom Henrique,False
2489426170,2489426183,50,18.431,NONE,False
2489426170,2489426183,50,35.006,NONE,False
2489426170,2268201061,50,18.138,NONE,False
3387597060,2216473539,50,198.131,Rua de São Luís,False
3387597060,1670512103,50,146.051,Rua do Sol,True
2489426183,2489426170,50,18.431,NONE,False
2489426183,2489426170,50,35.006,NONE,False
2489426183,2489426196,50,23.178,NONE,False
3387597070,6545541668,50,75.877,Rua de Mouzinho da Silveira,False
3387597070,475737531,50,64.93299999999999,Rua da Ponte Nova,False
3387597070,2204446891,50,21.451,Rua da Ponte Nova,False
3387597070,129559334,50,117.782,Rua de Mouzinho da Silveira,False
3387597072,3387597076,50,26.061,NONE,False
3387597072,3387597068,50,75.51299999999999,NONE,False
3387597072,3387597073,50,18.929,NONE,False
3387597068,6304127296,50,4.369,Rua da Porta do Sol,False
3387597068,2204210316,50,124.12400000000001,Rua da Porta do Sol,False
3387597068,3387597072,50,75.513,NONE,False
3387597073,2135871885,50,1.707,NONE,False
3387597073,3387597072,50,18.929000000000002,NONE,False
3387597073,3387597076,50,18.001,NONE,False
3387597076,3387597091,50,51.989,NONE,False
3387597076,3387597072,50,26.061,NONE,False
3387597076,3387597073,50,18.000999999999998,NONE,False
2489426196,2489426183,50,23.178,NONE,False
3387597091,3387597076,50,51.989,NONE,False
3387597091,1554874570,50,11.84,Rua do Cativo,True
3442647353,1386051854,50,30.452,Rua de Avis,True
3442647353,25620737,50,84.964,NONE,False
137994581,129552046,50,78.014,Rua do Paraíso,True
137994583,475394859,50,79.747,Rua do Paraíso,True
137994583,5291538848,50,35.285,Rua do Paraíso,True
4559346917,4559346931,50,28.903999999999996,NONE,False
4488733043,4488733044,50,26.363,NONE,False
4488733043,501225787,50,71.359,NONE,False
4488733043,1107381202,50,31.654000000000003,Rua da Fábrica Social,False
4488733044,4488733043,50,26.363,NONE,False
4488733046,501252596,50,15.545,Travessa do Leal,False
4488733046,501252536,50,159.203,Travessa das Musas,False
4488733046,4488733048,50,44.830999999999996,Travessa das Musas,False
4488733048,4488733046,50,44.830999999999996,Travessa das Musas,False
4488733049,4488733050,50,12.304,Largo do Leal,False
4488733049,501252500,50,27.205,Rua das Musas,True
4488733050,4488733049,50,12.304,Largo do Leal,False
4488733076,4241285267,20,35.632999999999996,NONE,False
137994655,6249234553,50,10.586,Rua de Santa Helena,True
7421174189,7421174189,50,85.62700000000001,NONE,False
7421174189,7421174189,50,85.62700000000001,NONE,False
7421174189,7421174192,50,45.777,NONE,False
7421174192,4621647257,50,16.829,Rua de Alexandre Herculano,True
7421174192,7421174189,50,45.777,NONE,False
2904498647,129545993,50,9.261,Rua da Trindade,True
2904498649,2904498647,50,25.265,NONE,True
6551282170,475796332,50,109.06800000000001,Rua de Trás,True
6551282170,475548530,50,20.415,Largo da Porta do Olival,False
6551282170,2213482387,50,29.576999999999998,Largo da Porta do Olival,False
1279795709,475552091,50,126.895,Rua de Belomonte,True
1279795709,2209977684,50,42.171,Escadas da Vitória,False
475406849,2261413154,50,4.826,Rua do Clube dos Fenianos,True
475406849,2365191010,50,4.194,NONE,False
475406853,3130312340,50,28.506999999999998,Rua Doutor António Luís Gomes,True
3695780373,2937881611,50,28.324,Pátio do Bolhão,False
3695780373,475405130,50,9.635,Pátio do Bolhão,False
3695780373,3695780374,50,11.966000000000001,NONE,False
3695780374,3695780373,50,11.966000000000001,NONE,False
1548165654,6591874893,50,14.648,Rua de Saraiva de Carvalho,False
1548165654,138231433,50,27.127,Rua de Saraiva de Carvalho,False
1548165654,1548165659,50,44.753,Largo Primeiro de Dezembro,True
1548165659,2204210208,50,22.043,Largo Primeiro de Dezembro,True
1548165659,3392939428,50,37.864999999999995,Rua de Santa Clara,False
7137534499,2466286885,40,10.542,Calçada de Vandoma,False
7137534499,5051610943,40,56.11,Calçada de Vandoma,False
7137534499,7137534508,50,90.60799999999999,NONE,False
7137534508,7137534499,50,90.60799999999998,NONE,False
7137534508,3397147923,50,9.468,NONE,False
7137534508,4552662441,50,23.305,NONE,False
6489186862,4241285267,50,32.975,NONE,False
7137534524,7137534525,50,7.477,NONE,False
7137534524,7137534526,50,20.048,NONE,False
7137534524,2356764646,50,15.221,NONE,False
7137534525,4925459193,50,29.032,Avenida Dom Afonso Henriques,False
7137534525,7137534524,50,7.477,NONE,False
7137534525,3397147923,50,31.875999999999998,Avenida Dom Afonso Henriques,False
7137534525,2356764729,50,22.691,NONE,False
7137534526,4925459192,50,9.865,Rua Tareija Vaz de Altaro,True
7137534526,7137534524,50,20.048,NONE,False
343646796,343646798,50,176.442,Rua do Mirante,False
343646796,25632223,50,60.147,Rua de Cedofeita,True
343646798,343646796,50,176.442,Rua do Mirante,False
343646798,2852022761,50,82.97699999999999,Praça Coronel Pacheco,True
343646798,2849912284,50,12.012999999999998,NONE,False
343646799,343646800,50,31.981,Rua de Cedofeita,True
343646799,25620518,50,153.43699999999998,Travessa de Cedofeita,True
343646800,343646801,50,92.972,Travessa do Carregal,True
343646800,2383414242,50,49.964999999999996,Rua de Cedofeita,True
343646801,2413467921,50,29.339,Travessa do Carregal,True
3690635855,25632401,50,16.741,Rua do Bonjardim,True
3690635855,2934475018,50,40.19,Viela do Anjo da Guarda,False
1548165843,4927116730,50,108.63,Calçada das Carquejeiras,False
1548165843,4559387634,50,119.783,Calçada das Carquejeiras,False
1548165843,1548165875,50,14.128,Calçada da Corticeira,False
2246222549,138220134,50,27.176,Rua da Fábrica,True
2397184730,474677919,50,8.927,Rua de Cervantes,False
2397184730,2397188720,50,219.52100000000002,NONE,False
2397184730,474677911,50,82.975,Rua de Cervantes,False
137896681,2222393786,50,84.869,Avenida de Rodrigues de Freitas,True
137896681,2208891134,50,180.84599999999998,Rua de Entreparedes,True
1548165860,4559346931,50,24.561,Rua da Corticeira,False
1548165860,4559380170,50,29.910000000000004,Rua da Corticeira,False
1548165860,4559205013,50,6.845,Rua do Bairro das Fontaínhas,False
137896691,137896693,50,99.232,Avenida de Rodrigues de Freitas,False
137896691,2307219723,50,108.219,Avenida de Rodrigues de Freitas,False
137896691,138238303,50,125.736,Rua do Visconde de Bóbeda,False
1548165875,4559354920,50,53.251999999999995,Rua da Quinta da Fraga,False
1548165875,1548165843,50,14.128,Calçada da Corticeira,False
1548165875,4559346931,50,52.254000000000005,Calçada da Corticeira,False
137896693,137896691,50,99.232,Avenida de Rodrigues de Freitas,False
137896693,138238299,50,173.024,Rua do Barão de São Cosme,False
4753766320,6509402364,50,21.536,Avenida de Fernão de Magalhães,True
4753766320,4753766314,50,58.482000000000006,NONE,False
1548165901,2299622371,50,69.68900000000001,Praça da Alegria,True
1548165901,3385332316,50,48.059000000000005,Rua de Gomes Freire,True
3387925269,7315217614,50,22.389,NONE,False
1143317277,1143317790,50,43.5,Escadas das Verdades,False
1143317277,2256217208,50,135.034,"['Rua de Dom Hugo', 'Largo Doutor Pedro Vitorino']",True
314549177,2213447626,50,5.191,Campo dos Mártires da Pátria,True
1143317472,138230335,50,11.101,Avenida Dom Afonso Henriques,False
1143317472,5051610943,50,15.504000000000001,Avenida Dom Afonso Henriques,False
1143317472,6571265182,50,18.573999999999998,NONE,False
3387597842,2273227498,50,25.229999999999997,NONE,False
3387597842,2641682879,50,111.905,NONE,True
1143317532,1143318771,50,48.959,NONE,False
2934481960,4356494327,50,4.259,NONE,False
475571267,475573523,50,15.767,Rua do Cidral de Baixo,False
475571267,2257727225,50,6.685,Escadas do Monte dos Judeus,False
475571267,2258264053,50,15.675,Escadas do Monte dos Judeus,False
2256217208,4554482665,50,9.112,NONE,False
2256217208,7138039584,50,4.896,Largo Doutor Pedro Vitorino,True
2256217209,7315217615,50,19.796999999999997,Calçada de Dom Pedro Pitões,False
2256217209,2205076660,50,55.957,Rua de São Sebastião,False
2256217209,7138039584,50,10.962,Rua de São Sebastião,False
2205918391,4554482663,50,11.484,NONE,False
2205918409,4554482664,50,28.333,"['Largo do Colégio', 'Rua de Santa Ana']",False
2205918409,2204446937,50,48.816,Rua de Santa Ana,False
2205918409,4554482669,50,42.408,Travessa Santa Ana,False
2205918477,4554482665,50,52.033,Escadas do Colégio,False
2205918477,4554482664,50,26.634,"['Escadas do Colégio', 'Largo do Colégio']",False
2205918477,4554482669,50,49.602000000000004,Escadas do Colégio,False
1143317790,2204210210,50,93.26499999999999,"['Escadas das Verdades', 'Rua da Senhora das Verdades']",False
1143317790,1143317277,50,43.5,Escadas das Verdades,False
1143317790,2245250794,50,120.821,Escadas do Barredo,False
2366154016,1278184346,50,37.25,Rua do Bonjardim,True
2366154016,2366154037,50,13.805,NONE,True
4199163206,2213201783,50,179.88300000000004,Calçada das Virtudes,False
4199163206,2915025611,50,93.11699999999999,"['Calçada das Virtudes', 'Rua de São Pedro de Miragaia']",False
4199163206,2486815308,50,138.64300000000003,NONE,False
138225028,3688773918,50,42.605999999999995,Rua de Afonso Martins Alho,False
138225028,475737531,50,119.125,Rua das Flores,False
138225028,137873037,50,61.825,Rua das Flores,False
3392939428,1684843562,50,48.907000000000004,Travessa de Santa Clara,False
3392939428,1548165659,50,37.864999999999995,Rua de Santa Clara,False
3392939428,2204210289,50,42.251,Escadas do Codeçal,False
3392939433,2208891042,50,40.556,Praça da Batalha,True
3392939433,2232529131,50,206.355,Rua de Santo Ildefonso,False
3392939434,2308839857,50,7.435,Largo do Padrão,True
3392939434,2308862117,50,23.933999999999997,Largo do Padrão,True
3392939436,475410116,50,5.539,Rua de Passos Manuel,True
3392939436,2204179963,50,37.73799999999999,Travessa de Passos Manuel,False
1277601207,3392710689,50,272.11699999999996,"['Túnel da Ribeira', 'Avenida Gustavo Eiffel', 'Rua Clube Fluvial Portuense']",False
1277601207,1771990365,50,25.245,Avenida Gustavo Eiffel,False
3392939454,2204100028,20,57.97,Rua do Bonjardim,False
3392939454,4488753662,50,85.05799999999999,Rua de Dom João I,True
3392939454,7179430617,50,47.892,Rua do Bonjardim,False
1143317949,475352608,50,37.883,Travessa das Águas Férreas,False
3392939455,4529953489,50,24.213,Rua de Sá da Bandeira,False
3392939455,475410511,50,27.792,Rua de Sá da Bandeira,False
3392939455,3392939459,50,44.43,"['Travessa da Rua Formosa', 'Travessa Rua Formosa']",False
3392939459,4529952486,50,17.726,Rua Formosa,True
3392939459,3392939455,50,44.43,"['Travessa da Rua Formosa', 'Travessa Rua Formosa']",False
3392939460,3392939459,50,23.761,Rua Formosa,True
3392939460,2204100028,50,84.04899999999999,Travessa do Bonjardim,False
137831884,1693766989,50,78.447,Rua de Clemente Meneres,True
3392939470,3694518900,50,2.827,Rua do Bonjardim,True
3392939470,2365622809,50,56.024,NONE,False
137831888,2413940881,50,8.453,Rua de Clemente Meneres,True
137831888,2109261123,50,35.41,Travessa do Carregal,True
137831894,2247375538,50,13.562000000000001,Rua do Carmo,True
137831895,2247371573,50,48.649,NONE,True
137831895,137831894,50,53.175,Rua do Carmo,True
3392939480,1676280584,50,25.866,Rua de Fernandes Tomás,True
3392939480,2375816260,50,53.395999999999994,Travessa das Liceiras,False
3392939485,3690635855,50,58.327,Rua do Bonjardim,True
3392939485,129545993,50,95.265,Rua do Alferes Malheiro,False
4554401287,4554401294,50,3.577,NONE,False
4554401287,6621069249,50,15.183,Rua dos Canastreiros,False
4554401287,2206327390,50,55.688,Viela do Buraco,False
4554401287,5336494230,50,61.34,Rua dos Mercadores,False
4554401286,4554401288,50,8.828,Rua da Lada,False
4554401286,4554366262,50,41.026,Rua da Lada,False
4554401286,6497991475,50,26.500999999999998,Rua da Lada,False
4554401286,6540578842,50,26.64,Largo dos Arcos da Ribeira,False
4554401289,2468336142,50,15.827,Rua de Cima do Muro,False
4554401288,6621069166,50,6.283,Rua da Lada,False
4554401288,4554401286,50,8.828,Rua da Lada,False
4554401288,6621069175,50,9.277000000000001,Travessa Lada,False
4554401294,4554401287,50,3.577,NONE,False
4554401294,2468336142,50,20.954,NONE,False
2258183701,2257727225,50,73.822,"['Escadas das Sereias', 'Viela da Ilha do Ferro']",False
2258183701,1684865532,50,74.402,Escadas das Sereias,False
2258183701,2258300917,50,48.09100000000001,Escadas das Sereias,False
2725095084,2725095088,50,58.153000000000006,NONE,False
2725095084,2725095088,50,10.225000000000001,NONE,False
2725095084,2849912284,50,17.208000000000002,NONE,True
2725095088,2725095084,50,10.225000000000001,NONE,False
2725095088,2725095084,50,58.153000000000006,NONE,False
4556236525,5849847800,50,34.494,Rua de Arnaldo Gama,False
4556236525,2214936721,50,52.598,Largo do Actor Dias,False
4556236525,1274830123,50,16.511,Rua de Arnaldo Gama,False
138225444,138225028,50,51.3,Rua dos Caldeireiros,True
2269685567,3563651997,50,20.055,NONE,False
2269685567,126647239,50,12.897,NONE,False
2269685567,2269685573,50,19.116,NONE,False
2269685571,2269685583,50,13.451,NONE,False
2269685571,3563651997,50,22.089,NONE,False
2269685571,2269685573,50,21.441000000000003,NONE,False
2269685573,3563651998,50,11.888,NONE,False
2269685573,2269685571,50,21.441000000000003,NONE,False
2269685573,2269685567,50,19.116,NONE,False
2269685583,3566326292,50,13.528,Rua da Firmeza,True
2269685583,2269685571,50,13.451,NONE,False
2533467991,2213037950,50,18.334,NONE,False
475572176,475572177,50,15.866,Rua do Monte dos Judeus,False
475572176,2268201064,50,40.338,Rua do Monte dos Judeus,False
475572176,2257651621,50,66.967,Rua do Cidral de Cima,False
475572177,475572176,50,15.866,Rua do Monte dos Judeus,False
475572177,2257492183,50,10.235,Rua do Monte dos Judeus,False
475572177,2257662671,50,46.015,Rua do Cidral de Baixo,False
3392710659,475725587,20,58.795,Rua do Cais da Ribeira,True
3392710660,6550893998,50,100.76299999999999,Rua de São Francisco,False
3392710660,4529131610,50,35.324,Rua do Infante Dom Henrique,False
3392710660,111479509,50,35.707,Rua do Infante Dom Henrique,False
3392710666,6621069166,50,21.21,Rua da Lada,False
3392710666,6621069146,50,15.404,Rua da Lada,False
3392710666,2468336140,50,18.151,NONE,False
3392710666,6497991475,50,8.461,Rua da Lada,False
3392710666,475725587,50,13.272,Cais da Ribeira,False
1143318547,475873985,50,3.21,Rua de São Sebastião,False
1143318547,2204446946,50,8.609,Rua de São Sebastião,False
1143318547,7138079216,50,50.40899999999999,Escadas da Sé,False
3392710685,111481561,50,29.258,Rua de Mouzinho da Silveira,False
3392710685,4199223989,50,25.649,Rua de Mouzinho da Silveira,False
3392710685,2356308345,50,47.358999999999995,Viela das Congostas,False
3392710689,1277601207,50,272.117,"['Túnel da Ribeira', 'Avenida Gustavo Eiffel', 'Rua Clube Fluvial Portuense']",False
3392710689,111481288,50,34.681,Rua Clube Fluvial Portuense,False
3392710689,476009975,50,140.059,Rua dos Mercadores,False
3392710689,5336494230,50,57.669000000000004,Rua dos Mercadores,False
5268154585,5268154586,50,31.590000000000003,NONE,False
5268154585,5268154590,50,9.477,NONE,False
5268154585,5268154597,50,16.148,NONE,False
5268154586,138197779,50,60.705,Rua da Alegria,False
5268154586,4241285268,50,84.146,Rua da Alegria,False
5268154586,5268154585,50,31.59,NONE,False
5268154590,5268154593,50,6.292,NONE,False
5268154590,5268154585,50,9.477,NONE,False
5268154590,5268154595,50,5.948,NONE,False
5268154593,5268154590,50,6.292,NONE,False
5268154595,5268154590,50,5.948,NONE,False
5268154597,5268154585,50,16.148,NONE,False
1143318771,25632521,50,43.454,Travessa de Anselmo Braancamp,True
1143318771,1143317532,50,48.959,NONE,False
4927269235,111481561,50,8.266,Rua da Bolsa,True
4927269235,2356335531,50,65.61699999999999,Rua de Sousa Viterbo,False
475408774,3130312338,50,58.845,Rua de Rodrigues Sampaio,False
475408774,6537301947,50,58.480999999999995,Rua Rodrigues Sampaio,True
2489428512,2489428516,50,16.723,NONE,False
2489428514,2489428516,50,9.096,NONE,False
2489428516,2489428517,50,10.897,NONE,False
2489428516,2489428514,50,9.096,NONE,False
2489428516,2489428512,50,16.723,NONE,False
2247240229,3098121112,50,32.373999999999995,Rua do Carmo,True
2489428517,2489428516,50,10.897,NONE,False
2489428517,2268201056,50,9.989,Bairro Dom António Barroso,False
2489428517,2268201061,50,9.944,Bairro Dom António Barroso,False
1234709031,2086432786,50,22.503999999999998,NONE,True
1234709070,2413584654,50,21.677,NONE,False
3392711298,475564016,50,18.033,Rua de Miragaia,False
3392711298,2915001116,50,29.496000000000002,Rua de Miragaia,False
3392711298,2256047593,50,19.666,NONE,False
3392711302,129559334,50,38.978,Largo de São Domingos,True
3392711302,2356335531,50,73.146,Rua de Sousa Viterbo,False
3392711311,7138079206,50,4.96,NONE,False
3392711311,2204446901,50,9.34,Viela da Cadeia,True
3392711320,7134805743,50,99.37499999999999,NONE,False
3392711320,3392711321,50,2.716,NONE,False
3392711320,2213482422,50,7.782,NONE,False
3392711321,2214753693,50,7.622,NONE,False
3392711321,3392711320,50,2.716,NONE,False
3392711321,7134805736,50,13.801,NONE,False
3392711333,6424327981,50,6.962,Rua Sá de Noronha,True
3392711333,2379389153,50,36.58,Viela dos Leões,False
3392711334,2273291010,50,89.59,Rua Doutor Tiago de Almeida,True
3392711334,2413584562,50,10.035,NONE,False
3392711339,2383318859,50,36.99,NONE,False
3392711339,2109261123,50,43.73,Travessa do Carregal,True
3392711344,2413971717,50,26.438,NONE,False
3392711344,2413971718,50,20.209,NONE,False
3392711344,2413971710,50,12.239,NONE,False
3392711349,3896080926,50,2.449,Largo das Oliveiras,True
3392711349,3896080926,50,289.392,NONE,False
3392711349,3896080926,50,110.37999999999998,NONE,False
3392711362,1788786305,50,47.946,NONE,False
3392711362,1788786281,50,46.458,NONE,False
3392711362,2884947122,50,10.961,NONE,False
2247371499,1684844430,50,3.755,Praça de Gomes Teixeira,True
2247371499,2383617372,50,5.034,NONE,True
2247371502,137831895,50,34.084,"['Rua do Carmo', 'Praça de Gomes Teixeira']",True
3148917487,5865166001,50,34.886,Rua de Santa Catarina,False
3148917487,501225889,50,130.628,Rua de Santa Catarina,False
3148917487,3148917490,50,110.22,NONE,False
3148917490,3148917487,50,110.22,NONE,False
2273291010,2273291018,50,51.281000000000006,Rua Doutor Tiago de Almeida,True
2273291010,2273270806,50,36.794000000000004,NONE,False
2273291018,25632371,50,29.538,Rua Doutor Tiago de Almeida,True
2273291018,2273202463,50,18.812,NONE,False
2884840234,25632292,50,177.996,Rua dos Bragas,False
2884840234,2884840235,50,28.7,NONE,False
2884840234,974882842,50,7.68,Rua dos Bragas,False
2884840235,2884840234,50,28.7,NONE,False
2247371573,6537301921,50,2.844,Travessa do Carmo,False
2247371573,2247375538,50,18.845,NONE,True
2204347286,3387597048,50,25.642000000000003,Travessa São Nicolau,False
2206247831,2204210210,50,61.754999999999995,Escadas do Codeçal,False
2206247831,2204210289,50,44.96,Escadas do Codeçal,False
2206247831,2466702735,50,44.918000000000006,NONE,False
3153341344,129953505,50,207.942,Rua do Barão de Forrester,False
3153341344,3396198846,50,10.719,NONE,False
3153341347,3153342963,50,37.758,NONE,False
3153341347,3396198846,50,53.976,NONE,False
3153341347,3153342961,50,40.318,NONE,False
285944799,25632371,50,169.28500000000003,Túnel dos Almadas,True
285944799,1874214575,30,315.39,Túnel dos Almadas,True
475573788,475573787,50,3.237,Rua dos Armazéns,False
475573788,475573790,50,51.958999999999996,Rua dos Armazéns,False
475573788,2257662671,50,11.384,Escadaria Cidral de Baixo,False
1684843562,2204210341,50,42.981,Avenida de Vímara Peres,False
1684843562,5051610943,50,49.733000000000004,Avenida de Vímara Peres,False
1684843562,3392939428,50,48.907,Travessa de Santa Clara,False
3391597616,475564016,50,30.125,Rua de Miragaia,False
3391597616,2256065290,50,22.591,Rua de Miragaia,False
3391597616,3391597624,50,24.869,NONE,False
3391597624,475568036,50,19.369,Rua da Arménia,False
3391597624,2255778853,50,117.162,Rua da Arménia,False
3391597624,3391597616,50,24.869,NONE,False
3391597632,3391597633,50,4.148,Rua de Tomás Gonzaga,True
3391597632,2255834809,50,31.551000000000002,Viela da Baleia,False
3391597633,2915001115,50,24.412,Rua de Tomás Gonzaga,True
3391597633,475573498,50,58.48700000000001,Viela do Espírito Santo,False
3391597642,2326533923,50,32.898,Rua da Atafona,False
3391597642,475573498,50,26.183,Rua de São Pedro de Miragaia,True
3391597643,2478900160,50,134.411,Rua Nova da Alfândega,False
3391597643,2258300905,50,42.405,Rua Nova da Alfândega,False
3391597643,3391597646,50,10.587,NONE,False
3391597646,2257717729,50,15.978,NONE,False
3391597646,2257717760,50,18.378,NONE,False
3391597646,3391597643,50,10.587,NONE,False
3993021523,4097873936,50,24.482,Beco Passos Manuel,False
3391597668,2258254187,50,36.382999999999996,Escadas do Monte dos Judeus,False
3391597668,2268201064,50,42.976,Rua do Monte dos Judeus,False
3391597668,2269315823,50,52.829,Rua do Monte dos Judeus,False
2300816485,4608887036,50,10.977,Rua da Associação de Moradores de São Victor,True
2300816485,2300891367,50,8.306,Rua da Senhora das Dores,True
2300816483,4610770358,50,13.18,Rua de São Dionísio,False
2300816490,4610770358,50,87.474,Rua de São Dionísio,False
2300816490,138239471,50,8.6,Rua de São Dionísio,False
2300816490,2300816485,50,59.019000000000005,Rua da Associação de Moradores de São Victor,True
2365172845,1684844816,50,15.471,NONE,False
2365172845,2364998422,50,15.06,NONE,False
2365172845,2365191010,50,5.981,NONE,False
1684843635,138231433,50,7.971,Rua de Saraiva de Carvalho,False
1684843635,2466943132,50,56.98,NONE,False
1684843635,5175588787,50,25.694,Rua de Saraiva de Carvalho,False
475049092,1416641676,50,14.507,Rua de Oliveira Monteiro,False
128560274,4749945342,50,10.076,Rua de Antero de Quental,False
128560274,128560275,50,86.992,Rua de Antero de Quental,True
128560275,473874237,50,88.112,Rua da Senhora da Lapa,False
128560275,1422610110,50,19.646,Largo da Lapa,True
4554337472,2206327336,50,9.023,Rua dos Canastreiros,False
4554337472,6621069247,50,23.145,Rua dos Canastreiros,False
4554337472,2206327390,50,10.35,Escada do Barredo,False
475573498,2256129227,50,23.700000000000003,Largo de São Pedro de Miragaia,True
475573498,3391597633,50,58.486999999999995,Viela do Espírito Santo,False
475573498,6669923403,50,37.899,NONE,False
475573523,475571267,50,15.767,Rua do Cidral de Baixo,False
475573523,2257662671,50,34.56,Rua do Cidral de Baixo,False
475573523,2257651621,50,16.762,Escadas do Armazém,False
475573523,475573786,50,11.278,Escadas do Armazém,False
6244576582,4241285268,20,33.854,NONE,False
6244576582,4241285267,20,17.632,NONE,False
6244576582,25632463,50,73.16799999999999,NONE,False
475737524,475737531,50,80.43,Rua do Ferraz,True
475737524,138223440,50,102.459,Rua da Vitória,True
6244576698,4241285268,50,31.558,Rua da Alegria,False
6244576698,25632463,50,10.329,Rua da Alegria,False
6244576698,6244576700,50,44.031,NONE,False
475737531,2209960614,50,115.142,Rua das Flores,True
475737531,3387597070,50,64.93299999999999,Rua da Ponte Nova,False
475737531,138225028,50,119.125,Rua das Flores,False
6244576700,6244576698,50,44.031,NONE,False
1554886141,5673147498,50,18.98,NONE,False
1554886142,5673147456,50,16.396,NONE,False
1554886142,2247157513,50,13.831,NONE,False
1554886142,1554886166,50,12.396,NONE,False
2299637251,2299637256,50,28.838,NONE,False
1684844050,129544876,50,9.192,Rua de São Filipe de Nery,True
1554886166,6537301895,50,9.182,NONE,False
1554886166,1554886142,50,12.396,NONE,False
1554886166,5673147456,50,8.943999999999999,NONE,False
475573786,475573787,50,30.432,Rua dos Armazéns,False
475573786,1788784954,50,6.7459999999999996,Rua dos Armazéns,False
475573786,475573523,50,11.278,Escadas do Armazém,False
1554886175,3098121120,50,11.147,Rua Professor Vicente José de Carvalho,False
1554886175,137831888,50,93.315,Rua Professor Vicente José de Carvalho,True
2299637282,2299637256,50,15.469,NONE,False
2299637282,2299637315,50,28.661,Ilha,False
2299637282,3385332336,50,60.466,Ilha,False
475573787,475573788,50,3.237,Rua dos Armazéns,False
475573787,475573786,50,30.432,Rua dos Armazéns,False
475573787,2914999499,50,49.646,Viela da Companhia,False
475573790,475573788,50,51.959,Rua dos Armazéns,False
475573790,2915025611,50,36.93900000000001,Rua dos Armazéns,True
2299637286,2299637256,50,35.585,NONE,False
2299637315,2299637282,50,28.661,Ilha,False
1684844136,4529953545,50,6.239,NONE,False
1684844136,4529953544,50,4.261,NONE,False
1684844136,3554720432,50,57.48,Rua de Sá da Bandeira,True
2204282501,4554366262,50,22.574,Travessa Barredo,False
2204282501,476018969,50,26.43,"['Travessa Barredo', 'Rua do Barredo']",False
2204282501,2206332502,50,33.486000000000004,Largo do Terreirinho,False
2204282532,2206327358,50,9.608,Rua São Francisco de Borja,False
2204282532,4554372910,50,7.644,Rua São Francisco de Borja,False
2204282532,2204282614,50,11.673,Travessa São Francisco de Borja,False
475410116,138234852,50,47.232,Rua de Passos Manuel,True
475410116,3690885656,50,33.902,Rua Ateneu Comercial do Porto,True
475410118,475410511,50,48.717,Rua Doutor António E. Magalhães,True
475410118,3690910082,50,5.733,NONE,True
4559380164,4559380170,50,19.535,NONE,False
2204282614,2204282532,50,11.673,Travessa São Francisco de Borja,False
2204282614,6549747035,50,9.131,Rua de Baixo,False
2204282614,2206332502,50,44.187000000000005,Rua de Baixo,False
2257727225,2257727232,50,13.332,Escadas do Monte dos Judeus,False
2257727225,475571267,50,6.685,Escadas do Monte dos Judeus,False
2257727225,2258183701,50,73.822,"['Escadas das Sereias', 'Viela da Ilha do Ferro']",False
4925370111,3397147923,50,4.192,NONE,False
2257727232,2257651621,50,12.227,Escadas do Cidral de Cima,False
2257727232,2258254187,50,3.12,Escadas do Monte dos Judeus,False
2257727232,2257727225,50,13.332,Escadas do Monte dos Judeus,False
2273292142,2250794620,50,7.371,Rua da Restauração,True
2273292142,2273206167,50,7.679,NONE,False
1684844412,7134805722,50,3.73,Praça de Gomes Teixeira,True
1684844430,4526972161,50,50.808,Praça de Gomes Teixeira,True
1684844453,4526972153,50,9.629,Praça Guilherme Gomes Fernandes,True
1684844453,2246222549,50,41.198,Rua de Santa Teresa,True
1684844453,345296684,50,58.741,Rua Actor João Guedes,True
1684844512,2383470264,50,31.473,Rua de Carlos Alberto,True
1684844512,2383414313,50,19.457,Praça de Carlos Alberto,True
2505256994,2355621242,50,9.669,Ascensor da Lada,False
2505256994,6538483485,50,9.24,Ascensor da Lada,False
2505256994,6497991475,50,7.069000000000001,NONE,False
4025528392,4027086691,50,5.403,NONE,False
4025528392,5118554430,50,28.073999999999998,Rua da Madeira,False
4025528392,3891282299,50,20.332,NONE,False
