source,target,maxspeed,oneway,name,length
3387597048,2204347286,0,False,Travessa São Nicolau,25.642000000000003
3387597051,2207418932,0,False,Rua do Infante Dom Henrique,4.902
3387597051,2207402779,0,False,Rua do Infante Dom Henrique,47.209
2489426170,2489426183,0,False,NONE,18.431
2489426170,2489426183,0,False,NONE,35.006
2489426170,2268201061,0,False,NONE,18.138
3387597060,2216473539,50,False,Rua de São Luís,198.131
3387597060,1670512103,50,True,Rua do Sol,146.051
2489426183,2489426170,0,False,NONE,18.431
2489426183,2489426170,0,False,NONE,35.006
2489426183,2489426196,0,False,NONE,23.178
3387597070,6545541668,50,False,Rua de Mouzinho da Silveira,75.877
3387597070,475737531,0,False,Rua da Ponte Nova,64.93299999999999
3387597070,2204446891,0,False,Rua da Ponte Nova,21.451
3387597070,129559334,50,False,Rua de Mouzinho da Silveira,117.782
3387597072,3387597076,0,False,NONE,26.061
3387597072,3387597068,0,False,NONE,75.51299999999999
3387597072,3387597073,0,False,NONE,18.929
3387597068,6304127296,0,False,Rua da Porta do Sol,4.369
3387597068,2204210316,0,False,Rua da Porta do Sol,124.12400000000001
3387597068,3387597072,0,False,NONE,75.513
3387597073,2135871885,0,False,NONE,1.707
3387597073,3387597072,0,False,NONE,18.929000000000002
3387597073,3387597076,0,False,NONE,18.001
3387597076,3387597091,0,False,NONE,51.989
3387597076,3387597072,0,False,NONE,26.061
3387597076,3387597073,0,False,NONE,18.000999999999998
2489426196,2489426183,0,False,NONE,23.178
3387597091,3387597076,0,False,NONE,51.989
3387597091,1554874570,0,True,Rua do Cativo,11.84
3442647353,1386051854,0,True,Rua de Avis,30.452
3442647353,25620737,0,False,NONE,84.964
137994581,129552046,0,True,Rua do Paraíso,78.014
137994583,475394859,0,True,Rua do Paraíso,79.747
137994583,5291538848,0,True,Rua do Paraíso,35.285
4559346917,4559346931,0,False,NONE,28.903999999999996
4488733043,4488733044,0,False,NONE,26.363
4488733043,501225787,0,False,NONE,71.359
4488733043,1107381202,0,False,Rua da Fábrica Social,31.654000000000003
4488733044,4488733043,0,False,NONE,26.363
4488733046,501252596,0,False,Travessa do Leal,15.545
4488733046,501252536,0,False,Travessa das Musas,159.203
4488733046,4488733048,0,False,Travessa das Musas,44.830999999999996
4488733048,4488733046,0,False,Travessa das Musas,44.830999999999996
4488733049,4488733050,0,False,Largo do Leal,12.304
4488733049,501252500,0,True,Rua das Musas,27.205
4488733050,4488733049,0,False,Largo do Leal,12.304
4488733076,4241285267,20,False,NONE,35.632999999999996
137994655,6249234553,0,True,Rua de Santa Helena,10.586
7421174189,7421174189,0,False,NONE,85.62700000000001
7421174189,7421174189,0,False,NONE,85.62700000000001
7421174189,7421174192,0,False,NONE,45.777
7421174192,4621647257,0,True,Rua de Alexandre Herculano,16.829
7421174192,7421174189,0,False,NONE,45.777
2904498647,129545993,0,True,Rua da Trindade,9.261
2904498649,2904498647,0,True,NONE,25.265
6551282170,475796332,0,True,Rua de Trás,109.06800000000001
6551282170,475548530,0,False,Largo da Porta do Olival,20.415
6551282170,2213482387,0,False,Largo da Porta do Olival,29.576999999999998
1279795709,475552091,50,True,Rua de Belomonte,126.895
1279795709,2209977684,0,False,Escadas da Vitória,42.171
475406849,2261413154,0,True,Rua do Clube dos Fenianos,4.826
475406849,2365191010,0,False,NONE,4.194
475406853,3130312340,0,True,Rua Doutor António Luís Gomes,28.506999999999998
3695780373,2937881611,0,False,Pátio do Bolhão,28.324
3695780373,475405130,0,False,Pátio do Bolhão,9.635
3695780373,3695780374,0,False,NONE,11.966000000000001
3695780374,3695780373,0,False,NONE,11.966000000000001
1548165654,6591874893,0,False,Rua de Saraiva de Carvalho,14.648
1548165654,138231433,0,False,Rua de Saraiva de Carvalho,27.127
1548165654,1548165659,0,True,Largo Primeiro de Dezembro,44.753
1548165659,2204210208,0,True,Largo Primeiro de Dezembro,22.043
1548165659,3392939428,0,False,Rua de Santa Clara,37.864999999999995
7137534499,2466286885,40,False,Calçada de Vandoma,10.542
7137534499,5051610943,40,False,Calçada de Vandoma,56.11
7137534499,7137534508,0,False,NONE,90.60799999999999
7137534508,7137534499,0,False,NONE,90.60799999999998
7137534508,3397147923,0,False,NONE,9.468
7137534508,4552662441,0,False,NONE,23.305
6489186862,4241285267,0,False,NONE,32.975
7137534524,7137534525,0,False,NONE,7.477
7137534524,7137534526,0,False,NONE,20.048
7137534524,2356764646,0,False,NONE,15.221
7137534525,4925459193,0,False,Avenida Dom Afonso Henriques,29.032
7137534525,7137534524,0,False,NONE,7.477
7137534525,3397147923,0,False,Avenida Dom Afonso Henriques,31.875999999999998
7137534525,2356764729,0,False,NONE,22.691
7137534526,4925459192,50,True,Rua Tareija Vaz de Altaro,9.865
7137534526,7137534524,0,False,NONE,20.048
343646796,343646798,0,False,Rua do Mirante,176.442
343646796,25632223,0,True,Rua de Cedofeita,60.147
343646798,343646796,0,False,Rua do Mirante,176.442
343646798,2852022761,0,True,Praça Coronel Pacheco,82.97699999999999
343646798,2849912284,0,False,NONE,12.012999999999998
343646799,343646800,0,True,Rua de Cedofeita,31.981
343646799,25620518,0,True,Travessa de Cedofeita,153.43699999999998
343646800,343646801,0,True,Travessa do Carregal,92.972
343646800,2383414242,0,True,Rua de Cedofeita,49.964999999999996
343646801,2413467921,0,True,Travessa do Carregal,29.339
3690635855,25632401,0,True,Rua do Bonjardim,16.741
3690635855,2934475018,0,False,Viela do Anjo da Guarda,40.19
1548165843,4927116730,0,False,Calçada das Carquejeiras,108.63
1548165843,4559387634,0,False,Calçada das Carquejeiras,119.783
1548165843,1548165875,0,False,Calçada da Corticeira,14.128
2246222549,138220134,0,True,Rua da Fábrica,27.176
2397184730,474677919,0,False,Rua de Cervantes,8.927
2397184730,2397188720,0,False,NONE,219.52100000000002
2397184730,474677911,0,False,Rua de Cervantes,82.975
137896681,2222393786,0,True,Avenida de Rodrigues de Freitas,84.869
137896681,2208891134,0,True,Rua de Entreparedes,180.84599999999998
1548165860,4559346931,50,False,Rua da Corticeira,24.561
1548165860,4559380170,50,False,Rua da Corticeira,29.910000000000004
1548165860,4559205013,0,False,Rua do Bairro das Fontaínhas,6.845
137896691,137896693,0,False,Avenida de Rodrigues de Freitas,99.232
137896691,2307219723,0,False,Avenida de Rodrigues de Freitas,108.219
137896691,138238303,0,False,Rua do Visconde de Bóbeda,125.736
1548165875,4559354920,0,False,Rua da Quinta da Fraga,53.251999999999995
1548165875,1548165843,0,False,Calçada da Corticeira,14.128
1548165875,4559346931,0,False,Calçada da Corticeira,52.254000000000005
137896693,137896691,0,False,Avenida de Rodrigues de Freitas,99.232
137896693,138238299,0,False,Rua do Barão de São Cosme,173.024
4753766320,6509402364,0,True,Avenida de Fernão de Magalhães,21.536
4753766320,4753766314,0,False,NONE,58.482000000000006
1548165901,2299622371,50,True,Praça da Alegria,69.68900000000001
1548165901,3385332316,0,True,Rua de Gomes Freire,48.059000000000005
3387925269,7315217614,0,False,NONE,22.389
1143317277,1143317790,0,False,Escadas das Verdades,43.5
1143317277,2256217208,0,True,"['Rua de Dom Hugo', 'Largo Doutor Pedro Vitorino']",135.034
314549177,2213447626,0,True,Campo dos Mártires da Pátria,5.191
1143317472,138230335,0,False,Avenida Dom Afonso Henriques,11.101
1143317472,5051610943,0,False,Avenida Dom Afonso Henriques,15.504000000000001
1143317472,6571265182,0,False,NONE,18.573999999999998
3387597842,2273227498,0,False,NONE,25.229999999999997
3387597842,2641682879,0,True,NONE,111.905
1143317532,1143318771,0,False,NONE,48.959
2934481960,4356494327,0,False,NONE,4.259
475571267,475573523,0,False,Rua do Cidral de Baixo,15.767
475571267,2257727225,0,False,Escadas do Monte dos Judeus,6.685
475571267,2258264053,0,False,Escadas do Monte dos Judeus,15.675
2256217208,4554482665,0,False,NONE,9.112
2256217208,7138039584,0,True,Largo Doutor Pedro Vitorino,4.896
2256217209,7315217615,0,False,Calçada de Dom Pedro Pitões,19.796999999999997
2256217209,2205076660,0,False,Rua de São Sebastião,55.957
2256217209,7138039584,0,False,Rua de São Sebastião,10.962
2205918391,4554482663,0,False,NONE,11.484
2205918409,4554482664,0,False,"['Largo do Colégio', 'Rua de Santa Ana']",28.333
2205918409,2204446937,0,False,Rua de Santa Ana,48.816
2205918409,4554482669,0,False,Travessa Santa Ana,42.408
2205918477,4554482665,0,False,Escadas do Colégio,52.033
2205918477,4554482664,0,False,"['Largo do Colégio', 'Escadas do Colégio']",26.634
2205918477,4554482669,0,False,Escadas do Colégio,49.602000000000004
1143317790,2204210210,0,False,"['Escadas das Verdades', 'Rua da Senhora das Verdades']",93.26499999999999
1143317790,1143317277,0,False,Escadas das Verdades,43.5
1143317790,2245250794,0,False,Escadas do Barredo,120.821
2366154016,1278184346,0,True,Rua do Bonjardim,37.25
2366154016,2366154037,0,True,NONE,13.805
4199163206,2213201783,0,False,Calçada das Virtudes,179.88300000000004
4199163206,2915025611,0,False,"['Rua de São Pedro de Miragaia', 'Calçada das Virtudes']",93.11699999999999
4199163206,2486815308,0,False,NONE,138.64300000000003
138225028,3688773918,0,False,Rua de Afonso Martins Alho,42.605999999999995
138225028,475737531,0,False,Rua das Flores,119.125
138225028,137873037,0,False,Rua das Flores,61.825
3392939428,1684843562,0,False,Travessa de Santa Clara,48.907000000000004
3392939428,1548165659,0,False,Rua de Santa Clara,37.864999999999995
3392939428,2204210289,0,False,Escadas do Codeçal,42.251
3392939433,2208891042,50,True,Praça da Batalha,40.556
3392939433,2232529131,0,False,Rua de Santo Ildefonso,206.355
3392939434,2308839857,0,True,Largo do Padrão,7.435
3392939434,2308862117,0,True,Largo do Padrão,23.933999999999997
3392939436,475410116,0,True,Rua de Passos Manuel,5.539
3392939436,2204179963,0,False,Travessa de Passos Manuel,37.73799999999999
1277601207,3392710689,0,False,"['Rua Clube Fluvial Portuense', 'Avenida Gustavo Eiffel', 'Túnel da Ribeira']",272.11699999999996
1277601207,1771990365,50,False,Avenida Gustavo Eiffel,25.245
3392939454,2204100028,20,False,Rua do Bonjardim,57.97
3392939454,4488753662,0,True,Rua de Dom João I,85.05799999999999
3392939454,7179430617,0,False,Rua do Bonjardim,47.892
1143317949,475352608,0,False,Travessa das Águas Férreas,37.883
3392939455,4529953489,50,False,Rua de Sá da Bandeira,24.213
3392939455,475410511,50,False,Rua de Sá da Bandeira,27.792
3392939455,3392939459,0,False,"['Travessa da Rua Formosa', 'Travessa Rua Formosa']",44.43
3392939459,4529952486,0,True,Rua Formosa,17.726
3392939459,3392939455,0,False,"['Travessa da Rua Formosa', 'Travessa Rua Formosa']",44.43
3392939460,3392939459,0,True,Rua Formosa,23.761
3392939460,2204100028,0,False,Travessa do Bonjardim,84.04899999999999
137831884,1693766989,0,True,Rua de Clemente Meneres,78.447
3392939470,3694518900,0,True,Rua do Bonjardim,2.827
3392939470,2365622809,0,False,NONE,56.024
137831888,2413940881,0,True,Rua de Clemente Meneres,8.453
137831888,2109261123,0,True,Travessa do Carregal,35.41
137831894,2247375538,0,True,Rua do Carmo,13.562000000000001
137831895,2247371573,0,True,NONE,48.649
137831895,137831894,0,True,Rua do Carmo,53.175
3392939480,1676280584,0,True,Rua de Fernandes Tomás,25.866
3392939480,2375816260,0,False,Travessa das Liceiras,53.395999999999994
3392939485,3690635855,0,True,Rua do Bonjardim,58.327
3392939485,129545993,0,False,Rua do Alferes Malheiro,95.265
4554401287,4554401294,0,False,NONE,3.577
4554401287,6621069249,0,False,Rua dos Canastreiros,15.183
4554401287,2206327390,0,False,Viela do Buraco,55.688
4554401287,5336494230,0,False,Rua dos Mercadores,61.34
4554401286,4554401288,0,False,Rua da Lada,8.828
4554401286,4554366262,0,False,Rua da Lada,41.026
4554401286,6497991475,0,False,Rua da Lada,26.500999999999998
4554401286,6540578842,0,False,Largo dos Arcos da Ribeira,26.64
4554401289,2468336142,0,False,Rua de Cima do Muro,15.827
4554401288,6621069166,0,False,Rua da Lada,6.283
4554401288,4554401286,0,False,Rua da Lada,8.828
4554401288,6621069175,0,False,Travessa Lada,9.277000000000001
4554401294,4554401287,0,False,NONE,3.577
4554401294,2468336142,0,False,NONE,20.954
2258183701,2257727225,0,False,"['Escadas das Sereias', 'Viela da Ilha do Ferro']",73.822
2258183701,1684865532,0,False,Escadas das Sereias,74.402
2258183701,2258300917,0,False,Escadas das Sereias,48.09100000000001
2725095084,2725095088,0,False,NONE,58.153000000000006
2725095084,2725095088,0,False,NONE,10.225000000000001
2725095084,2849912284,0,True,NONE,17.208000000000002
2725095088,2725095084,0,False,NONE,10.225000000000001
2725095088,2725095084,0,False,NONE,58.153000000000006
4556236525,5849847800,0,False,Rua de Arnaldo Gama,34.494
4556236525,2214936721,0,False,Largo do Actor Dias,52.598
4556236525,1274830123,0,False,Rua de Arnaldo Gama,16.511
138225444,138225028,0,True,Rua dos Caldeireiros,51.3
2269685567,3563651997,0,False,NONE,20.055
2269685567,126647239,0,False,NONE,12.897
2269685567,2269685573,0,False,NONE,19.116
2269685571,2269685583,0,False,NONE,13.451
2269685571,3563651997,0,False,NONE,22.089
2269685571,2269685573,0,False,NONE,21.441000000000003
2269685573,3563651998,0,False,NONE,11.888
2269685573,2269685571,0,False,NONE,21.441000000000003
2269685573,2269685567,0,False,NONE,19.116
2269685583,3566326292,0,True,Rua da Firmeza,13.528
2269685583,2269685571,0,False,NONE,13.451
2533467991,2213037950,0,False,NONE,18.334
475572176,475572177,0,False,Rua do Monte dos Judeus,15.866
475572176,2268201064,0,False,Rua do Monte dos Judeus,40.338
475572176,2257651621,0,False,Rua do Cidral de Cima,66.967
475572177,475572176,0,False,Rua do Monte dos Judeus,15.866
475572177,2257492183,0,False,Rua do Monte dos Judeus,10.235
475572177,2257662671,0,False,Rua do Cidral de Baixo,46.015
3392710659,475725587,20,True,Rua do Cais da Ribeira,58.795
3392710660,6550893998,0,False,Rua de São Francisco,100.76299999999999
3392710660,4529131610,0,False,Rua do Infante Dom Henrique,35.324
3392710660,111479509,0,False,Rua do Infante Dom Henrique,35.707
3392710666,6621069166,0,False,Rua da Lada,21.21
3392710666,6621069146,0,False,Rua da Lada,15.404
3392710666,2468336140,0,False,NONE,18.151
3392710666,6497991475,0,False,Rua da Lada,8.461
3392710666,475725587,0,False,Cais da Ribeira,13.272
1143318547,475873985,0,False,Rua de São Sebastião,3.21
1143318547,2204446946,0,False,Rua de São Sebastião,8.609
1143318547,7138079216,0,False,Escadas da Sé,50.40899999999999
3392710685,111481561,50,False,Rua de Mouzinho da Silveira,29.258
3392710685,4199223989,50,False,Rua de Mouzinho da Silveira,25.649
3392710685,2356308345,0,False,Viela das Congostas,47.358999999999995
3392710689,1277601207,0,False,"['Rua Clube Fluvial Portuense', 'Avenida Gustavo Eiffel', 'Túnel da Ribeira']",272.117
3392710689,111481288,0,False,Rua Clube Fluvial Portuense,34.681
3392710689,476009975,0,False,Rua dos Mercadores,140.059
3392710689,5336494230,0,False,Rua dos Mercadores,57.669000000000004
5268154585,5268154586,0,False,NONE,31.590000000000003
5268154585,5268154590,0,False,NONE,9.477
5268154585,5268154597,0,False,NONE,16.148
5268154586,138197779,0,False,Rua da Alegria,60.705
5268154586,4241285268,0,False,Rua da Alegria,84.146
5268154586,5268154585,0,False,NONE,31.59
5268154590,5268154593,0,False,NONE,6.292
5268154590,5268154585,0,False,NONE,9.477
5268154590,5268154595,0,False,NONE,5.948
5268154593,5268154590,0,False,NONE,6.292
5268154595,5268154590,0,False,NONE,5.948
5268154597,5268154585,0,False,NONE,16.148
1143318771,25632521,0,True,Travessa de Anselmo Braancamp,43.454
1143318771,1143317532,0,False,NONE,48.959
4927269235,111481561,50,True,Rua da Bolsa,8.266
4927269235,2356335531,0,False,Rua de Sousa Viterbo,65.61699999999999
475408774,3130312338,50,False,Rua de Rodrigues Sampaio,58.845
475408774,6537301947,50,True,Rua Rodrigues Sampaio,58.480999999999995
2489428512,2489428516,0,False,NONE,16.723
2489428514,2489428516,0,False,NONE,9.096
2489428516,2489428517,0,False,NONE,10.897
2489428516,2489428514,0,False,NONE,9.096
2489428516,2489428512,0,False,NONE,16.723
2247240229,3098121112,0,True,Rua do Carmo,32.373999999999995
2489428517,2489428516,0,False,NONE,10.897
2489428517,2268201056,0,False,Bairro Dom António Barroso,9.989
2489428517,2268201061,0,False,Bairro Dom António Barroso,9.944
1234709031,2086432786,0,True,NONE,22.503999999999998
1234709070,2413584654,0,False,NONE,21.677
3392711298,475564016,0,False,Rua de Miragaia,18.033
3392711298,2915001116,0,False,Rua de Miragaia,29.496000000000002
3392711298,2256047593,0,False,NONE,19.666
3392711302,129559334,0,True,Largo de São Domingos,38.978
3392711302,2356335531,0,False,Rua de Sousa Viterbo,73.146
3392711311,7138079206,0,False,NONE,4.96
3392711311,2204446901,0,True,Viela da Cadeia,9.34
3392711320,7134805743,0,False,NONE,99.37499999999999
3392711320,3392711321,0,False,NONE,2.716
3392711320,2213482422,0,False,NONE,7.782
3392711321,2214753693,0,False,NONE,7.622
3392711321,3392711320,0,False,NONE,2.716
3392711321,7134805736,0,False,NONE,13.801
3392711333,6424327981,0,True,Rua Sá de Noronha,6.962
3392711333,2379389153,0,False,Viela dos Leões,36.58
3392711334,2273291010,0,True,Rua Doutor Tiago de Almeida,89.59
3392711334,2413584562,0,False,NONE,10.035
3392711339,2383318859,0,False,NONE,36.99
3392711339,2109261123,0,True,Travessa do Carregal,43.73
3392711344,2413971717,0,False,NONE,26.438
3392711344,2413971718,0,False,NONE,20.209
3392711344,2413971710,0,False,NONE,12.239
3392711349,3896080926,0,True,Largo das Oliveiras,2.449
3392711349,3896080926,0,False,NONE,289.392
3392711349,3896080926,0,False,NONE,110.37999999999998
3392711362,1788786305,0,False,NONE,47.946
3392711362,1788786281,0,False,NONE,46.458
3392711362,2884947122,0,False,NONE,10.961
2247371499,1684844430,0,True,Praça de Gomes Teixeira,3.755
2247371499,2383617372,0,True,NONE,5.034
2247371502,137831895,0,True,"['Praça de Gomes Teixeira', 'Rua do Carmo']",34.084
3148917487,5865166001,0,False,Rua de Santa Catarina,34.886
3148917487,501225889,0,False,Rua de Santa Catarina,130.628
3148917487,3148917490,0,False,NONE,110.22
3148917490,3148917487,0,False,NONE,110.22
2273291010,2273291018,0,True,Rua Doutor Tiago de Almeida,51.281000000000006
2273291010,2273270806,0,False,NONE,36.794000000000004
2273291018,25632371,0,True,Rua Doutor Tiago de Almeida,29.538
2273291018,2273202463,0,False,NONE,18.812
2884840234,25632292,0,False,Rua dos Bragas,177.996
2884840234,2884840235,0,False,NONE,28.7
2884840234,974882842,0,False,Rua dos Bragas,7.68
2884840235,2884840234,0,False,NONE,28.7
2247371573,6537301921,0,False,Travessa do Carmo,2.844
2247371573,2247375538,0,True,NONE,18.845
2204347286,3387597048,0,False,Travessa São Nicolau,25.642000000000003
2206247831,2204210210,0,False,Escadas do Codeçal,61.754999999999995
2206247831,2204210289,0,False,Escadas do Codeçal,44.96
2206247831,2466702735,0,False,NONE,44.918000000000006
3153341344,129953505,0,False,Rua do Barão de Forrester,207.942
3153341344,3396198846,0,False,NONE,10.719
3153341347,3153342963,0,False,NONE,37.758
3153341347,3396198846,0,False,NONE,53.976
3153341347,3153342961,0,False,NONE,40.318
285944799,25632371,0,True,Túnel dos Almadas,169.28500000000003
285944799,1874214575,30,True,Túnel dos Almadas,315.39
475573788,475573787,0,False,Rua dos Armazéns,3.237
475573788,475573790,0,False,Rua dos Armazéns,51.958999999999996
475573788,2257662671,0,False,Escadaria Cidral de Baixo,11.384
1684843562,2204210341,0,False,Avenida de Vímara Peres,42.981
1684843562,5051610943,0,False,Avenida de Vímara Peres,49.733000000000004
1684843562,3392939428,0,False,Travessa de Santa Clara,48.907
3391597616,475564016,0,False,Rua de Miragaia,30.125
3391597616,2256065290,0,False,Rua de Miragaia,22.591
3391597616,3391597624,0,False,NONE,24.869
3391597624,475568036,0,False,Rua da Arménia,19.369
3391597624,2255778853,0,False,Rua da Arménia,117.162
3391597624,3391597616,0,False,NONE,24.869
3391597632,3391597633,0,True,Rua de Tomás Gonzaga,4.148
3391597632,2255834809,0,False,Viela da Baleia,31.551000000000002
3391597633,2915001115,0,True,Rua de Tomás Gonzaga,24.412
3391597633,475573498,0,False,Viela do Espírito Santo,58.48700000000001
3391597642,2326533923,0,False,Rua da Atafona,32.898
3391597642,475573498,0,True,Rua de São Pedro de Miragaia,26.183
3391597643,2478900160,50,False,Rua Nova da Alfândega,134.411
3391597643,2258300905,50,False,Rua Nova da Alfândega,42.405
3391597643,3391597646,0,False,NONE,10.587
3391597646,2257717729,0,False,NONE,15.978
3391597646,2257717760,0,False,NONE,18.378
3391597646,3391597643,0,False,NONE,10.587
3993021523,4097873936,0,False,Beco Passos Manuel,24.482
3391597668,2258254187,0,False,Escadas do Monte dos Judeus,36.382999999999996
3391597668,2268201064,0,False,Rua do Monte dos Judeus,42.976
3391597668,2269315823,0,False,Rua do Monte dos Judeus,52.829
2300816485,4608887036,0,True,Rua da Associação de Moradores de São Victor,10.977
2300816485,2300891367,0,True,Rua da Senhora das Dores,8.306
2300816483,4610770358,0,False,Rua de São Dionísio,13.18
2300816490,4610770358,0,False,Rua de São Dionísio,87.474
2300816490,138239471,0,False,Rua de São Dionísio,8.6
2300816490,2300816485,0,True,Rua da Associação de Moradores de São Victor,59.019000000000005
2365172845,1684844816,0,False,NONE,15.471
2365172845,2364998422,0,False,NONE,15.06
2365172845,2365191010,0,False,NONE,5.981
1684843635,138231433,0,False,Rua de Saraiva de Carvalho,7.971
1684843635,2466943132,50,False,NONE,56.98
1684843635,5175588787,0,False,Rua de Saraiva de Carvalho,25.694
475049092,1416641676,0,False,Rua de Oliveira Monteiro,14.507
128560274,4749945342,0,False,Rua de Antero de Quental,10.076
128560274,128560275,0,True,Rua de Antero de Quental,86.992
128560275,473874237,0,False,Rua da Senhora da Lapa,88.112
128560275,1422610110,0,True,Largo da Lapa,19.646
4554337472,2206327336,0,False,Rua dos Canastreiros,9.023
4554337472,6621069247,0,False,Rua dos Canastreiros,23.145
4554337472,2206327390,0,False,Escada do Barredo,10.35
475573498,2256129227,0,True,Largo de São Pedro de Miragaia,23.700000000000003
475573498,3391597633,0,False,Viela do Espírito Santo,58.486999999999995
475573498,6669923403,0,False,NONE,37.899
475573523,475571267,0,False,Rua do Cidral de Baixo,15.767
475573523,2257662671,0,False,Rua do Cidral de Baixo,34.56
475573523,2257651621,0,False,Escadas do Armazém,16.762
475573523,475573786,0,False,Escadas do Armazém,11.278
6244576582,4241285268,20,False,NONE,33.854
6244576582,4241285267,20,False,NONE,17.632
6244576582,25632463,0,False,NONE,73.16799999999999
475737524,475737531,0,True,Rua do Ferraz,80.43
475737524,138223440,0,True,Rua da Vitória,102.459
6244576698,4241285268,0,False,Rua da Alegria,31.558
6244576698,25632463,0,False,Rua da Alegria,10.329
6244576698,6244576700,0,False,NONE,44.031
475737531,2209960614,0,True,Rua das Flores,115.142
475737531,3387597070,0,False,Rua da Ponte Nova,64.93299999999999
475737531,138225028,0,False,Rua das Flores,119.125
6244576700,6244576698,0,False,NONE,44.031
1554886141,5673147498,0,False,NONE,18.98
1554886142,5673147456,0,False,NONE,16.396
1554886142,2247157513,0,False,NONE,13.831
1554886142,1554886166,0,False,NONE,12.396
2299637251,2299637256,0,False,NONE,28.838
1684844050,129544876,0,True,Rua de São Filipe de Nery,9.192
1554886166,6537301895,0,False,NONE,9.182
1554886166,1554886142,0,False,NONE,12.396
1554886166,5673147456,0,False,NONE,8.943999999999999
475573786,475573787,0,False,Rua dos Armazéns,30.432
475573786,1788784954,0,False,Rua dos Armazéns,6.7459999999999996
475573786,475573523,0,False,Escadas do Armazém,11.278
1554886175,3098121120,0,False,Rua Professor Vicente José de Carvalho,11.147
1554886175,137831888,0,True,Rua Professor Vicente José de Carvalho,93.315
2299637282,2299637256,0,False,NONE,15.469
2299637282,2299637315,0,False,Ilha,28.661
2299637282,3385332336,0,False,Ilha,60.466
475573787,475573788,0,False,Rua dos Armazéns,3.237
475573787,475573786,0,False,Rua dos Armazéns,30.432
475573787,2914999499,0,False,Viela da Companhia,49.646
475573790,475573788,0,False,Rua dos Armazéns,51.959
475573790,2915025611,0,True,Rua dos Armazéns,36.93900000000001
2299637286,2299637256,0,False,NONE,35.585
2299637315,2299637282,0,False,Ilha,28.661
1684844136,4529953545,0,False,NONE,6.239
1684844136,4529953544,0,False,NONE,4.261
1684844136,3554720432,50,True,Rua de Sá da Bandeira,57.48
2204282501,4554366262,0,False,Travessa Barredo,22.574
2204282501,476018969,0,False,"['Rua do Barredo', 'Travessa Barredo']",26.43
2204282501,2206332502,0,False,Largo do Terreirinho,33.486000000000004
2204282532,2206327358,0,False,Rua São Francisco de Borja,9.608
2204282532,4554372910,0,False,Rua São Francisco de Borja,7.644
2204282532,2204282614,0,False,Travessa São Francisco de Borja,11.673
475410116,138234852,0,True,Rua de Passos Manuel,47.232
475410116,3690885656,0,True,Rua Ateneu Comercial do Porto,33.902
475410118,475410511,0,True,Rua Doutor António E. Magalhães,48.717
475410118,3690910082,0,True,NONE,5.733
4559380164,4559380170,0,False,NONE,19.535
2204282614,2204282532,0,False,Travessa São Francisco de Borja,11.673
2204282614,6549747035,0,False,Rua de Baixo,9.131
2204282614,2206332502,0,False,Rua de Baixo,44.187000000000005
2257727225,2257727232,0,False,Escadas do Monte dos Judeus,13.332
2257727225,475571267,0,False,Escadas do Monte dos Judeus,6.685
2257727225,2258183701,0,False,"['Escadas das Sereias', 'Viela da Ilha do Ferro']",73.822
4925370111,3397147923,0,False,NONE,4.192
2257727232,2257651621,0,False,Escadas do Cidral de Cima,12.227
2257727232,2258254187,0,False,Escadas do Monte dos Judeus,3.12
2257727232,2257727225,0,False,Escadas do Monte dos Judeus,13.332
2273292142,2250794620,0,True,Rua da Restauração,7.371
2273292142,2273206167,0,False,NONE,7.679
1684844412,7134805722,0,True,Praça de Gomes Teixeira,3.73
1684844430,4526972161,0,True,Praça de Gomes Teixeira,50.808
1684844453,4526972153,0,True,Praça Guilherme Gomes Fernandes,9.629
1684844453,2246222549,0,True,Rua de Santa Teresa,41.198
1684844453,345296684,0,True,Rua Actor João Guedes,58.741
1684844512,2383470264,0,True,Rua de Carlos Alberto,31.473
1684844512,2383414313,0,True,Praça de Carlos Alberto,19.457
2505256994,2355621242,0,False,Ascensor da Lada,9.669
2505256994,6538483485,0,False,Ascensor da Lada,9.24
2505256994,6497991475,0,False,NONE,7.069000000000001
4025528392,4027086691,0,False,NONE,5.403
4025528392,5118554430,0,False,Rua da Madeira,28.073999999999998
4025528392,3891282299,0,False,NONE,20.332
4025528392,2204100011,0,True,Praça de Almeida Garrett,27.461000000000002
475410511,2204099947,50,False,Rua de Sá da Bandeira,12.947
475410511,3392939455,50,False,Rua de Sá da Bandeira,27.792
2319986838,3857350233,0,False,NONE,65.951
4027068570,5849847834,0,True,Travessa de Cimo de Vila,13.568
4027068570,2204179952,0,True,Travessa do Cativo,58.292
2204446891,7138079147,0,False,Viela do Anjo,61.679
2204446891,2204446981,0,False,Rua da Ponte Nova,17.291999999999998
2204446891,3387597070,0,False,Rua da Ponte Nova,21.451
2204446901,2204447005,0,True,Travessa de São Sebastião,12.094
2204446901,2204446946,0,False,Rua do Corpo da Guarda,18.763
6538408134,2256214785,0,False,NONE,92.56700000000001
6538408138,6538408145,0,False,NONE,2.838
6538408138,6538408145,0,False,NONE,24.912
6538408138,6538408145,0,False,NONE,25.245
6538408145,6538408138,0,False,NONE,2.838
6538408145,6538408138,0,False,NONE,24.912
6538408145,6538408138,0,False,NONE,25.245
6538408145,2256214804,0,False,NONE,13.845
2204446937,2205918409,0,False,Rua de Santa Ana,48.815999999999995
2204446937,476009975,0,True,Rua da Bainharia,19.143
2204446946,2205076678,0,False,Rua de São Sebastião,5.005
