source,target,oneway,maxspeed,length,osmid,name
495504019,495503994,False,0,245.866,40769516,Rua de Pedro Homem de Melo
495504019,495504071,False,0,155.907,40769524,Rua de José Gomes Ferreira
495504019,495504087,False,0,170.413,40769524,Rua de José Gomes Ferreira
428214934,5297746060,True,0,100.186,36835964,Rua da Pasteleira
428214934,428215420,False,0,180.48299999999998,36836030,Rua Doutor Nuno Pinheiro Torres
1731168919,413301118,True,0,19.543,35260649,Rotunda do Mercado Abastecedor
1731168919,1548083887,True,50,87.21900000000001,94481891,Alameda de Cartes
495504022,312402710,False,0,101.516,28433727,Rua de Pinho Leal
495504022,495504071,False,0,62.06699999999999,28433727,Rua de Pinho Leal
495504022,495504019,False,0,161.885,40769516,Rua de Pedro Homem de Melo
4505062039,479297761,False,50,20.18,252061999,Rua da Torreira
4505062039,1840161060,False,0,3.9050000000000002,453823655,Largo da Costa Nova
4505062039,4505062042,False,0,5.488000000000001,453823655,Largo da Costa Nova
138218138,475704953,False,0,188.813,"[262474849, 252518642]",Rua da Restauração
138218138,128679581,False,0,317.375,252518644,Rua da Restauração
428214939,428215410,True,0,20.41,36835964,Rua da Pasteleira
428214939,428215409,True,0,31.666,449900020,Rua Maestro Virgílio Pereira
4442622618,480476939,False,0,76.868,"[39991045, 479771758]",Largo da Igreja
4442622618,480476935,False,0,31.833000000000002,39991045,Largo da Igreja
4442622618,4442622620,False,0,18.911,447064232,Pátio das Japoneiras
4442622620,4442622618,False,0,18.911,447064232,Pátio das Japoneiras
1731168926,130075497,True,90,428.922,"[480148041, 480148058, 478886770, 34711126]",NONE
4505062040,2581828844,False,50,19.346,453823654,Rua da Torreira
4505062040,4505062042,False,0,1.564,453823655,Largo da Costa Nova
4505062040,1840161060,False,0,3.874,453823655,Largo da Costa Nova
428214944,428214946,True,0,87.371,36835965,Rua de Felicidade Brown
428214944,1105955007,True,0,81.316,36836149,Rua do Professor Câmara Sinval
4505062042,2581829007,False,50,79.787,252062019,Rua da Costa Nova
4505062042,4505062039,False,0,5.488,453823655,Largo da Costa Nova
4505062042,4505062040,False,0,1.564,453823655,Largo da Costa Nova
428214946,2106234992,False,0,77.337,39846855,Rua de Soares de Passos
428214946,1108285814,False,0,82.362,39846855,Rua de Soares de Passos
428214946,1108285760,True,0,82.349,95582019,Rua de Guilherme Braga
428214949,428214907,False,0,81.993,36835967,Rua de António Patrício
428214949,1264279391,False,0,126.03800000000001,30912927,Rua António José Costa
428214949,428214900,False,0,313.452,36835967,Rua de António Patrício
1198770853,4505205731,True,0,125.704,35416640,Praça da Corujeira
428214951,428216356,True,0,12.038,36835968,Rua de António Nobre
428214951,428216356,False,0,110.132,39846859,Praça de Teixeira Lopes
428214952,428214951,True,0,82.90199999999999,36835970,Rua de Alberto Oliveira
4505062058,1840161062,False,50,11.816,450860117,Rua de Bernardino Machado
4505062058,4505062060,False,50,76.455,450860118,Alameda de Manuel de Arriaga
4505062058,4505062061,False,50,62.394000000000005,450860118,Alameda de Manuel de Arriaga
428214955,6680293199,False,0,40.825,36835972,Rua da Graciosa
428214955,4612031737,False,0,82.852,453493822,Rua de Oliveira Monteiro
428214955,473849956,False,0,78.83,453493822,Rua de Oliveira Monteiro
3092548268,478928715,False,0,440.3040000000001,39896739,Via Panorâmica Edgar Cardoso
3092548268,4554424113,False,0,78.82,39896739,Via Panorâmica Edgar Cardoso
3092548268,3092548270,True,0,146.15,304680849,NONE
428214956,126598827,True,0,131.878,483715766,Avenida da França
428214956,428217470,False,0,140.321,36835972,Rua da Graciosa
3092548270,111461666,True,0,280.634,"[95841120, 12298305, 95841143]","['Via de Cintura Interna', 'Via Panorâmica']"
4505062059,2581829009,False,50,15.69,450860118,Alameda de Manuel de Arriaga
4505062059,2581828844,False,50,19.476,453823654,Rua da Torreira
4505062059,4505062061,False,50,45.327999999999996,450860118,Alameda de Manuel de Arriaga
4505062060,4505062061,False,0,15.16,453823656,Alameda de Manuel de Arriaga
4505062060,2581829009,False,50,44.091,450860118,Alameda de Manuel de Arriaga
4505062060,4505062058,False,50,76.455,450860118,Alameda de Manuel de Arriaga
4505062061,4505062060,False,0,15.16,453823656,Alameda de Manuel de Arriaga
4505062061,4505062058,False,50,62.394000000000005,450860118,Alameda de Manuel de Arriaga
4505062061,4505062059,False,50,45.327999999999996,450860118,Alameda de Manuel de Arriaga
4282469037,4282469015,False,0,76.642,429123181,NONE
4282469037,4282469015,False,0,63.262,461925686,Rua do Doutor Júlio de Matos
4282469037,4517268346,False,0,24.514,455315141,NONE
4282469037,4573598493,False,0,50.205,455315145,Viela de Lamas
4282469037,4282469042,False,0,81.68299999999999,461925686,Rua do Doutor Júlio de Matos
1731168947,415406351,True,0,101.348,35260648,NONE
1731168947,1731168913,True,0,45.379999999999995,35260649,Rotunda do Mercado Abastecedor
4282469042,2185792256,False,0,162.53199999999998,"[208265320, 455315129, 429123180]",NONE
4282469042,4282469037,False,0,81.683,461925686,Rua do Doutor Júlio de Matos
4282469042,432578781,False,0,328.31600000000003,"[37141968, 461925686]","['Rua do Doutor Júlio de Matos', 'Rua do Doutor Manuel Pereira da Silva']"
1731168950,1731168947,True,0,4.533,35260649,Rotunda do Mercado Abastecedor
1198770878,1198770882,True,0,53.808,103844311,Rua Central da Corujeira
1198770878,128655642,True,0,122.166,95127169,Rua de São Roque da Lameira
1198770882,1097379622,True,0,63.248,94481895,Rua das Escolas
495504071,312402718,False,0,67.273,28433727,Rua de Pinho Leal
495504071,495504022,False,0,62.06699999999999,28433727,Rua de Pinho Leal
495504071,495504019,False,0,155.907,40769524,Rua de José Gomes Ferreira
474729164,4612052768,True,50,4.801,724454818,Largo da Ramada Alta
3573222100,2169195509,False,0,66.473,240884742,Rua da Telheira
3573222100,1187411650,True,0,127.247,"[351525769, 351525684]",Rua da Telheira
493669078,493669084,False,0,47.425000000000004,40643169,Rua de Júlio de Brito
495504087,495503905,False,0,29.461,167487368,Largo de Tomé Pires
495504087,495504019,False,0,170.413,40769524,Rua de José Gomes Ferreira
495504087,2585381433,False,0,40.528999999999996,167487368,Largo de Tomé Pires
253283034,299614420,False,0,32.368,35084624,Rua do Major David Magno
253283034,253283047,True,0,120.922,23393876,Rua do Major David Magno
493669084,5306571191,False,0,21.7,40643182,Rua de Júlio de Brito
493669084,5306571196,False,0,39.339,40643182,Rua de Júlio de Brito
493669084,5306571188,False,0,72.358,40643169,Rua de Júlio de Brito
493669084,493669078,False,0,47.425000000000004,40643169,Rua de Júlio de Brito
1252543205,1252543228,False,0,86.88499999999999,109406987,Rua Veiga Leitão
1252543205,1252543227,True,0,33.315,109406988,Rua Veiga Leitão
253283047,138195667,True,0,154.382,14332849,Rua dos Navegantes
3573222120,26122693,True,0,26.554000000000002,251257655,NONE
401623785,401623786,True,0,458.451,34597087,Rua Honório de Lima
401623785,432578825,False,0,102.448,667433348,Rua de Costa Cabral
401623785,297369742,False,0,16.839,667433348,Rua de Costa Cabral
401623786,432578859,False,0,52.013,106334854,Rua da Fonte do Outeiro
401623786,3501878316,False,0,286.62000000000006,106334854,Rua da Fonte do Outeiro
311888619,4581547016,False,0,86.618,28394183,Rua Amadeu de Souza Cardoso
1252543215,1417675673,False,0,170.694,109406983,Rua Doutor Emílio Peres
1252543215,475049092,False,0,103.40100000000001,434882601,Rua de Oliveira Monteiro
1252543215,137981937,False,0,93.33000000000001,434882601,Rua de Oliveira Monteiro
411831027,343646748,False,0,74.818,30912894,Travessa de Monsanto
411831027,343646752,False,0,78.352,30912895,Travessa de Silva Porto
411831027,343646751,False,0,112.081,628288596,Travessa de Monsanto
411831032,128575853,True,0,255.022,13797951,NONE
411831032,343646749,False,0,224.733,35104764,Rua Particular de Monsanto
311888633,311888509,True,0,66.672,28394176,Rua de Bartolomeu Velho
4925459193,2466286885,True,50,154.49,"[98835856, 238829173]",Rua Tareija Vaz de Altaro
4925459193,3092601790,False,0,96.664,349620090,Avenida Dom Afonso Henriques
4925459193,138230335,False,0,84.766,349620090,Avenida Dom Afonso Henriques
1252543225,1788786447,True,0,22.853,252519112,Rua do Padre Cruz
493669113,5306571192,False,0,58.723,40643175,Rua de Viana de Lima
493669113,493669426,True,0,42.489,40643208,Rua de Henrique Lopes de Mendonça
1252543227,1252543236,True,0,17.955,109406990,Rua da Saudade
1252543228,1252543205,False,0,86.88499999999999,109406987,Rua Veiga Leitão
1252543228,1252543228,True,0,39.17,109406989,NONE
2185792256,4282469042,False,0,162.532,"[208265320, 455315129, 429123180]",NONE
2185792256,435240917,False,0,243.37300000000002,667439829,Rua Dom Frei Vicente da Soledade e Castro
2185792256,4523960191,False,0,97.357,667439829,Rua Dom Frei Vicente da Soledade e Castro
1252543236,335561972,False,0,26.517,109406986,Rua da Saudade
1252543236,1252543205,True,0,37.949,109406985,Rua Veiga Leitão
1731169029,424548279,True,0,15.135,118148375,Rua de Contumil
1731169029,343634452,False,0,81.617,351255905,Rua das Coelhas
493669127,493669144,False,0,74.47300000000001,40643175,Rua de Viana de Lima
493669127,493669144,False,0,50.116,40643175,Rua de Viana de Lima
493669127,5306571196,False,0,106.906,40643175,Rua de Viana de Lima
423185164,4751729050,True,0,27.540999999999997,36268853,Campo 24 de Agosto
423185164,1788785599,True,0,91.25399999999999,463280224,Campo 24 de Agosto
789695249,789695374,True,0,88.445,63995334,Travessa Nova de Currais
114314002,4486973516,True,0,392.475,95127165,Radial de Gondomar
1731169045,1731169356,False,0,202.074,161124007,Rua da Estação de Contumil
4077112087,25632463,True,0,45.808,252527740,Rua Dom João IV
4077112087,4077112088,True,0,20.631,405520660,Largo de José Moreira da Silva
4077112088,25632449,True,0,68.315,8367118,Rua da Alegria
493669144,493669127,False,0,50.116,40643175,Rua de Viana de Lima
493669144,493669127,False,0,74.47300000000001,40643175,Rua de Viana de Lima
493669144,5306571192,False,0,116.191,51228950,Rua de Viana de Lima
1731169056,3570149206,False,0,51.941,351255889,Rua da Fonte de Contumil
1731169056,343634447,False,0,18.337,351255889,Rua da Fonte de Contumil
432589603,445439300,True,0,36.998,220234009,Estrada Interior da Circunvalação
2181385001,2181385043,True,0,106.49300000000001,207895268,Rua de Nagasaki
2181385001,2181385014,True,0,35.848,207895269,Rua Cidade de Recife
2181385001,2181385035,False,0,59.614,207895270,NONE
311888682,493669233,True,0,48.638,40643208,Rua de Henrique Lopes de Mendonça
311888684,311888682,True,0,28.009,28394191,Rua de Henrique Lopes de Mendonça
311888684,1788787279,False,0,39.044,40643209,Rua de Alfredo Keil
311888684,311886214,False,0,44.902,28589553,Rua de Henrique Lopes de Mendonça
2255178540,2213201783,True,50,15.013000000000002,39670022,Rua Francisco da Rocha Soares
2255178540,2213334724,True,0,18.611,"[39670412, 39670518]","['Rua das Virtudes', 'Passeio das Virtudes']"
429542189,429544563,False,50,47.876,40869529,Rua do Jornal de Notícias
429542189,497922579,False,50,151.13799999999998,40869529,Rua do Jornal de Notícias
429542189,429544564,False,50,24.777,172956458,Rua de Martim Moniz
5284498223,299594484,True,0,6.799,448850572,Rua de Santo António das Antas
5284498223,1290727908,True,0,177.748,546885674,Rua de Naulila
2181385006,2181385017,True,0,73.819,207895271,Rua António Saldanha
2181385006,2181385044,False,0,142.286,207895272,Rua N'Dola
311888690,1766397717,False,0,19.536,165052008,Rua de Fernão Lopes de Castanheda
311888690,4468207743,True,0,71.757,224649289,Avenida do Marechal Gomes da Costa
311888690,492269066,False,0,72.244,734260449,Rua de Fernão Lopes de Castanheda
429542194,497922502,False,50,43.671,40869529,Rua do Jornal de Notícias
429542194,1646204088,False,50,61.883,40869529,Rua do Jornal de Notícias
2181385014,2181385019,True,0,65.115,207895269,Rua Cidade de Recife
429542198,1646061468,False,50,92.36800000000001,40869529,Rua do Jornal de Notícias
429542198,497311270,True,0,134.83,453851436,Rua da Vilarinha
429542198,497311253,False,0,96.94,453851437,Rua de Paço de Sousa
2181385017,257735220,True,0,158.84499999999997,23786730,Rua Dom João Coutinho
2181385019,2181390933,True,0,44.014,207895269,Rua Cidade de Recife
2181385019,2181385035,False,0,75.235,207895265,Rua Central do Viso
1398246204,1398332909,False,0,196.77999999999997,"[126031416, 232671696, 126031415]",Rua Conde de Castro
1398246204,1950587713,False,0,165.851,184562651,Rua Doutor Eugénio da Cunha e Freitas
1398246204,1398246219,False,0,205.19400000000002,"[232671697, 232671695]","['Rua Doutor Eugénio da Cunha e Freitas', 'Rua Central do Viso']"
297880381,4477706859,False,0,158.882,39915326,Rua de Carvalho Barbosa
297880381,297880383,False,0,79.876,446876722,Rua do Aleixo
297880381,479435875,False,0,204.541,446876722,Rua do Aleixo
5284498238,299612350,True,0,118.975,546885675,Rua Professor Bento de Jesus Caraça
297880383,2102534740,False,50,79.27,173184605,Rua das Condominhas
297880383,314553222,False,50,152.121,207634530,Rua das Condominhas
297880383,297880381,False,0,79.876,446876722,Rua do Aleixo
474549060,126617427,True,0,166.809,453762943,Rua de Egas Moniz
474549060,474549084,True,0,175.869,39587067,Rua da Bouça
2181385031,2181385001,True,0,223.947,207895269,Rua Cidade de Recife
2181385031,4526777736,False,0,62.678,569491076,Rua Dom Jerónimo de Azevedo
2181385031,4526777749,False,0,64.408,569491076,Rua Dom Jerónimo de Azevedo
495504202,314041366,False,0,128.268,28590534,Rua de Adriano Correia Oliveira
1398246219,2181390935,True,0,112.185,207895913,Rua Ferreira de Castro
1398246219,1398246204,False,0,205.194,"[232671697, 232671695]","['Rua Doutor Eugénio da Cunha e Freitas', 'Rua Central do Viso']"
2728364876,429378649,False,0,93.34899999999999,267374407,Rua do Alto do Viso
2181385035,2181385019,False,0,75.235,207895265,Rua Central do Viso
2181385035,429378649,False,0,61.196,207895265,Rua Central do Viso
2181385035,2181385001,False,0,59.614000000000004,207895270,NONE
480496458,311888928,False,0,59.583999999999996,35203138,Rua da Cerca
480496458,5306607712,True,0,38.891,207634506,Rua da Cerca
500009809,4422245562,False,0,51.06,36928564,Rua do Doutor Vasco Valente
500009809,4422245558,True,0,127.749,41018353,Rua de Paços de Ferreira
500009809,4422245566,False,0,48.614,36928564,Rua do Doutor Vasco Valente
2181385043,4526777746,True,0,61.373,207895911,Rua de Bordeaux
2181385044,2007367666,True,0,57.077,207895913,Rua Ferreira de Castro
2181385044,2181385006,False,0,142.286,207895272,Rua N'Dola
2181385046,3166566529,True,0,10.988,36921785,Rua Direita do Viso
2181385046,429378638,False,0,32.387,569491076,Rua Dom Jerónimo de Azevedo
500009815,4422245556,False,0,22.9,360937695,Rua de Valongo
500009815,501142553,False,0,18.935,360937695,Rua de Valongo
500009815,4422245555,False,0,34.032,548387075,Rua de Valongo
500009816,4422245551,False,0,89.925,41018357,Rua de Amarante
500009816,3654771848,True,0,35.29900000000001,41018361,Rua do Douro
2181385049,2181385014,True,0,120.13,207895264,Rua de Nagasaki
2181385049,2181385043,True,0,55.861,207895911,Rua de Bordeaux
474794842,128560446,False,0,16.732,448867798,Rua do Vale Formoso
474794842,474797429,False,0,34.231,448867798,Rua do Vale Formoso
474549084,474551135,True,0,59.862,39587108,Rua do Gerês
500009820,4452248110,True,0,43.524,41018358,Rua de Santo Tirso
500009820,428217657,False,0,110.907,251257491,Avenida do Doutor Antunes Guimarães
500009820,497320541,False,0,210.77100000000002,251257491,Avenida do Doutor Antunes Guimarães
500009822,500009823,True,0,42.082,41018358,Rua de Santo Tirso
500009822,500009826,False,0,70.259,293779031,Rua de Paredes
500009823,5297832506,True,0,30.382,41018361,Rua do Douro
500009824,500009825,False,0,17.517,41018359,Rua de Paredes
500009825,500009824,False,0,17.517,41018359,Rua de Paredes
500009825,500009822,True,0,103.87,360851229,Rua de Paredes
500009826,500009822,False,0,70.259,293779031,Rua de Paredes
500009827,500009825,True,0,42.554,41018360,Travessa de Penafiel
500009827,500009833,True,0,72.01,41092974,Rua de Penafiel
474794846,4685392627,False,0,5.118,39607956,Rua de São Dinis
474794846,474793789,True,0,56.235,191987944,Rua de São Dinis
474794846,4457851537,True,0,36.348,39608490,Rua do Capitão Pombeiro
1548077921,1548077478,False,0,25.273,542445802,Rua do Cerco do Porto
1548077921,1548077469,False,0,123.099,141435244,NONE
1548077921,1548078130,False,0,23.432000000000002,542445802,Rua do Cerco do Porto
500009832,500009833,True,0,50.502,41018361,Rua do Douro
500009832,4422245562,True,0,179.844,41018362,Rua de Marco de Canaveses
500009833,500009823,True,0,33.65,41018361,Rua do Douro
1487178602,4422245572,False,0,78.691,36928565,Rua de Rocha Peixoto
1487178602,429432823,False,0,20.656,41018406,Rua de Alberto de Serpa
1487178602,4468847606,False,0,165.256,448850573,Rua de Alberto de Serpa
130075497,1352647022,True,0,175.205,27292207,NONE
130075497,3092747279,True,90,189.548,"[478886768, 478886769, 478886767]",NONE
500009837,4230347376,False,0,180.769,36922146,Rua do Doutor Aarão de Lacerda
500009837,429381416,False,0,45.832,36922146,Rua do Doutor Aarão de Lacerda
500009837,500009838,False,0,13.441,41018363,NONE
500009838,500009837,False,0,13.441,41018363,NONE
500009838,4422245564,False,0,40.089,444769180,NONE
500009838,501142309,False,0,30.854,41018363,NONE
493669233,493669251,True,0,57.583,40643208,Rua de Henrique Lopes de Mendonça
493669233,1766385088,False,0,86.38300000000001,40643198,Rua de Henrique Lopes de Mendonça
475548530,138223440,True,0,165.51,39669178,Rua dos Caldeireiros
475548530,475550923,True,0,70.638,112631504,Rua de São Bento da Vitória
475548530,6551282170,False,0,20.415,724571057,Largo da Porta do Olival
500009845,4422246595,False,0,61.544,41092987,NONE
500009845,501142148,False,0,56.859,41018363,NONE
500009845,4422245582,False,0,39.471000000000004,446878981,NONE
500009848,497871453,False,0,177.501,40900919,Avenida de Vasco da Gama
500009848,497870739,False,0,85.829,40900919,Avenida de Vasco da Gama
500009848,1788788776,False,0,175.635,41018364,Rua do Doutor Alberto de Macedo
4517268346,4282469037,False,0,24.514,455315141,NONE
475073406,475352608,False,0,41.794000000000004,39586944,Rua do Melo
475073406,474544834,False,0,228.42299999999997,39586944,Rua do Melo
475073406,3148938224,False,0,140.946,39633344,Rua Padre Luís Rodrigues
311888766,428215595,False,0,99.214,36836046,Rua de Alfredo Keil
311888766,1788787279,False,0,94.56599999999999,448854877,Rua de Alfredo Keil
311888766,311888768,False,0,36.471,448854877,Rua de Alfredo Keil
474549120,138209120,True,0,6.708,30912941,Rua de Brito Capelo
474549120,3652922413,True,0,177.381,306780233,Rua da Bouça
311888768,314046052,True,0,64.553,28590653,Rua de Dom Luís de Ataíde
311888768,428215590,False,0,87.16199999999999,"[36836045, 252505455]",Rua de João de Barros
311888768,311888766,False,0,36.471,448854877,Rua de Alfredo Keil
1731169151,415408375,True,0,31.304,35413999,NONE
1731169151,415408376,True,0,26.475,161124294,NONE
112675715,1110673414,True,0,270.706,13854848,Avenida da Boavista
112675715,90378716,True,0,35.588,608418580,Praça Mouzinho de Albuquerque
493669251,4581574166,False,0,51.536,40643202,Rua de João de Queirós
493669251,493669113,True,0,108.327,40643208,Rua de Henrique Lopes de Mendonça
311888773,1788786368,True,0,11.709,167487487,NONE
311888773,311888776,True,0,32.926,712315636,Rua João de Barros
493669253,4581574166,False,0,12.158,40643202,Rua de João de Queirós
311888776,1788786336,False,0,16.421,734260450,Rua de Bartolomeu Velho
311888776,1788786326,False,0,31.287999999999997,734260450,Rua de Bartolomeu Velho
4966894473,414952136,True,0,235.11100000000005,35385034,NONE
4966894473,4505205730,False,0,87.167,453839352,Rua do Doutor Maurício Esteves Pereira Pinto
4966894473,414134082,True,0,36.948,507100658,NONE
500009867,501173434,False,0,37.832,41096615,Rua de Joaquim Leitão
500009867,501173444,False,0,79.027,41096638,NONE
500009867,501173461,False,0,47.321,41096643,Travessa de Felizardo de Lima
500009867,501173544,False,0,186.829,41096615,Rua de Joaquim Leitão
475876236,475877747,False,0,77.516,39690472,Rua dos Pelames
475876236,3092601790,False,0,67.76100000000001,210365858,Rua do Corpo da Guarda
475876236,2206208148,False,0,69.857,210365858,Rua do Corpo da Guarda
500009870,501173434,False,0,25.636,41096615,Rua de Joaquim Leitão
500009870,500009871,False,0,30.822,41096615,Rua de Joaquim Leitão
500009870,1487179453,False,0,90.237,41096665,Rua de Felizardo de Lima
500009871,500009870,False,0,30.822,41096615,Rua de Joaquim Leitão
500009871,500009872,True,0,13.589,446878982,Rua de Joaquim Leitão
500009871,1788788703,False,0,49.379000000000005,167487523,Rua de Joaquim Leitão
500009872,501173476,False,0,74.682,41096645,NONE
500009872,500009874,True,0,44.309000000000005,446878982,Rua de Joaquim Leitão
1278184335,1278184350,True,0,166.01299999999998,112465238,Rua de Alexandre Braga
1278184335,2204099938,True,0,70.011,434878400,Rua de Fernandes Tomás
500009874,501173321,False,0,12.148,41096647,NONE
500009874,4468615940,True,0,78.893,446878982,Rua de Joaquim Leitão
789695374,1731170858,True,0,29.388,161124078,Travessa Nova de Currais
789695374,1731170856,True,0,22.672,233784773,Travessa Nova de Currais
500009877,500010023,False,0,49.841,448850573,Rua de Alberto de Serpa
500009877,4468847606,False,0,18.297,448850573,Rua de Alberto de Serpa
1278184346,3392939454,False,20,102.316,14333888,Rua do Bonjardim
1278184346,2352603829,True,0,143.82699999999997,"[112465243, 778637803]",Rua Formosa
789695386,789692760,False,0,137.191,161123922,Travessa Nova de Currais
789695386,1731170858,False,0,42.856,161124252,NONE
500009885,500009877,True,0,169.17099999999996,41018369,Rua Engenheiro Custódio Guimarães
500009885,429432823,False,0,226.193,41018370,Rua Doutor Mário Cal Brandão
500009886,500009975,False,0,155.978,41018375,Rua do Doutor Melo Leote
500009886,497690772,False,0,51.899,41018375,Rua do Doutor Melo Leote
500009886,1788788640,True,0,71.923,41018371,Rua de Felizardo de Lima
1278184350,129553875,True,0,282.329,"[385795770, 206720846]",Rua Formosa
500009888,429432811,False,0,14.649,41018414,Rua Direita das Campinas
500009888,500009996,False,0,105.534,41018414,Rua Direita das Campinas
297880483,297880486,False,0,116.786,39914658,Rua do Progresso
297880483,2178845900,True,0,174.587,207634527,Rua das Condominhas
297880483,314553222,False,0,45.072,446878975,Rua das Condominhas
297880486,297880483,False,0,116.786,39914658,Rua do Progresso
297880486,4477706859,False,0,181.494,39915333,Rua de Arnaldo Leite
297880486,479225641,False,0,167.49099999999999,453824706,Rua da Arrábida
297880486,6569813159,False,0,108.054,453828702,Rua Júlio Lourenço Pinto
930155431,1107381198,True,0,41.403000000000006,270443013,Rua de Vieira Portuense
930155431,5494271709,True,0,34.41,483715766,Avenida da França
497159080,492270084,True,0,67.166,13281765,Avenida do Marechal Gomes da Costa
930155434,428214956,True,0,17.676,483715766,Avenida da França
420776894,4494941281,True,0,169.38,36905352,Rua da Arroteia
420776894,431925048,True,0,197.12099999999998,643196111,Estrada Exterior da Circunvalação
2169195460,2169195512,False,0,96.735,206871910,Rua da Telheira
130075590,4464130485,True,0,67.073,637225052,Avenida de Fernão de Magalhães
130075590,130075593,True,0,39.861000000000004,480146198,NONE
4747463623,479225996,False,0,102.255,548373861,Rua do Alto da Arrábida
130075593,3092747274,True,0,160.128,13860802,NONE
1107381193,474695395,True,0,112.013,39598605,Rua da Aliança
1107381193,1107381206,True,0,98.147,39598760,Rua do Monte Alegre
420776909,420776894,True,0,14.746,35997762,Estrada da Circunvalação
420776909,3139458009,True,0,123.407,468686243,Estrada Interior da Circunvalação
1107381198,930155434,True,0,24.849,39652318,Rua General Norton de Matos
1107381198,475341697,True,0,52.147999999999996,270443012,Rua General Norton de Matos
2585545679,425725651,True,0,188.77100000000002,252525258,Rua António Cândido
2585545679,122452425,True,0,227.696,252525262,Rua Cantor Zeca Afonso
1107381200,1216466349,True,0,81.499,39598863,Rua António Enes
1107381200,475116899,False,0,42.45700000000001,39635136,Rua dos Arcos
1107381202,1788787195,False,0,65.282,41097169,Rua da Bela da Fontinha
1107381202,501225807,False,0,37.469,41097169,Rua da Bela da Fontinha
1107381202,4488733043,False,0,31.654000000000003,41097167,Rua da Fábrica Social
1107381202,501225766,False,0,90.535,41097167,Rua da Fábrica Social
286968787,475410511,False,50,61.212999999999994,220232893,Rua de Sá da Bandeira
286968787,138234852,False,50,45.951,220232893,Rua de Sá da Bandeira
297880533,1594649037,False,0,66.525,27149317,Rua do Gólgota
297880533,478927788,False,0,206.79199999999997,167487385,Via Panorâmica
297880533,478902811,False,0,171.779,167487385,Via Panorâmica
1107381206,474691694,True,0,97.299,39598760,Rua do Monte Alegre
1107381206,1105911801,True,0,299.05,39598589,Rua Padre José Pacheco do Monte
1107381207,475328014,True,50,32.779,39650114,Rua do Quanza
1107381207,474697405,True,50,53.574,39598714,Rua do Niassa
2307247066,3392939433,False,0,262.25999999999993,213580599,Rua de Santo Ildefonso
513936347,513936352,False,0,66.02,41738732,Rua do Doutor Alberto Sousa Costa
513936347,4492375894,False,0,91.22,461937916,Rua do Doutor Carlos Passos
513936347,4753741507,False,0,104.25299999999999,"[461937916, 482561807]","['Travessa da Póvoa', 'Rua do Doutor Carlos Passos']"
1107381212,1216466401,True,0,61.925,39598629,Rua do Zambeze
1107381212,1107381193,True,0,91.244,39598760,Rua do Monte Alegre
1731169246,1548088810,True,0,101.054,161124284,Rua das Linhas de Torres
513936352,513936347,False,0,66.02,41738732,Rua do Doutor Alberto Sousa Costa
513936352,4753748915,True,0,51.306,8367133,Rua Dom Agostinho de Jesus e Sousa
2169195488,431647309,False,0,22.568,240887999,Rua dos Miosótis
2169195488,1628786726,False,0,95.467,240887999,Rua dos Miosótis
138234852,25620747,True,50,198.139,190128487,Rua do Doutor Magalhães Lemos
138234852,286968787,False,50,45.951,220232893,Rua de Sá da Bandeira
2169195501,3573222100,True,0,40.991,351525685,Rua da Telheira
420776943,3554953676,True,0,45.85,316459169,Rua Doutor Roberto Frias
420776943,4523960189,False,0,6.167,704870100,Rua do Doutor Roberto Frias
2169195509,2169195512,False,0,20.016,206871908,Rua de Barata Feyo
2169195509,3573222100,False,0,66.473,240884742,Rua da Telheira
2169195509,2169195547,False,0,9.737,240884742,Rua da Telheira
500009975,500009991,False,0,133.036,41018375,Rua do Doutor Melo Leote
500009975,500009886,False,0,155.978,41018375,Rua do Doutor Melo Leote
2169195512,2169195509,False,0,20.016,206871908,Rua de Barata Feyo
2169195512,2169195460,False,0,96.735,206871910,Rua da Telheira
2169195512,2169195527,False,0,132.34,206871908,Rua de Barata Feyo
1731169273,1731169338,True,0,63.187000000000005,161124119,Rotunda Orfeão Universitário do Porto
3846228989,1097394611,False,0,31.818,94482356,NONE
3846228989,1097394515,False,0,58.521,94482356,NONE
3846228989,3846229258,False,0,84.936,381423909,NONE
420776961,444026527,False,0,49.056,35997763,Rua do Bairro da Areosa
311888898,311887143,True,0,109.029,28394082,Rua de Corte Real
2678049794,299613476,True,0,43.434,482122917,Travessa das Antas
2678049794,2678049799,False,0,157.452,262150129,Rua João Pregueira Mendes
2169195524,2169195501,True,0,99.38300000000001,240990099,NONE
2169195524,26122670,True,0,256.5679999999999,240990100,NONE
500009991,500009975,False,0,133.036,41018375,Rua do Doutor Melo Leote
500009991,500010023,True,0,65.556,446878978,Rua do Doutor Alberto de Macedo
2169195527,2169195512,False,0,132.33999999999997,206871908,Rua de Barata Feyo
493669384,90379618,False,0,96.13199999999999,484596306,Rua de Diogo Botelho
493669384,480486064,False,0,174.77800000000002,484596306,Rua de Diogo Botelho
2678049799,2678049803,False,0,142.70600000000002,262150129,Rua João Pregueira Mendes
2678049799,2678049794,False,0,157.452,262150129,Rua João Pregueira Mendes
2678049799,2678049807,False,0,79.285,262150130,Rua Carlos Graça
2678049803,2678049799,False,0,142.70600000000002,262150129,Rua João Pregueira Mendes
2678049803,2678049807,False,0,60.095,262150131,Rua Oliveira Santos
2678049803,2678049804,False,0,23.827,262150135,Rua João Pregueira Mendes
2678049803,2678049808,True,0,41.724000000000004,262150136,Rua Oliveira Santos
